Pathway	NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SG_10_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SG_11_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SG_12_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SG_15_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SG_16_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SG_17_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SG_18_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SG_19_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SG_20_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SG_22_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SG_25_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SG_26_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SG_28_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SG_29_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SG_2_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SG_4_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SG_5_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SG_7_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SG_8.2_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SG_8_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SG_9_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SK_10_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SK_11_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SK_12_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SK_13_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SK_14_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SK_15_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SK_17_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SK_18_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SK_19_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SK_1_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SK_24_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SK_25_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SK_26_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SK_27_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SK_29_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SK_2_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SK_30_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SK_32_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SK_33_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SK_34_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SK_35_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SK_36_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SK_37_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SK_38_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SK_39_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SK_40_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SK_44_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SK_45_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SK_47.2_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SK_47_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SK_48_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SK_49.2_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SK_49_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SK_5_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SK_8_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SK_9_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SR_10.2_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SR_10_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SR_1_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SR_2.2_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SR_2_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SR_3_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SR_4_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SR_5_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SR_6_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SR_7_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SR_8_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SR_9_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SW_11_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SW_12_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SW_14_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SW_1_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SW_2_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SW_3_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SW_4_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SW_5_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SW_7_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SW_8_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SW_9_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_RS12_A_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_RS12_B_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_RS14_A_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_RS14_B_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_RS1_A_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_RS1_B_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_RS5_A_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_RS5_B_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_RS8_A_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_RS8_B_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_TS12_A_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_TS12_B_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_TS14_A_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_TS14_B_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_TS1_A_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_TS1_B_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_TS5_A_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_TS5_B_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_TS8_A_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_TS8_B_Abundance
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Streptococcus.s__Streptococcus_salivarius	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.41E-06	3.86E-06	1.37E-06	0	0	0	0	0	0	0	0	0	0	9.63E-07	0	1.06E-05	7.45E-07	0	0	0	0	0	0	0	0	0	0	2.40E-06	1.72E-06	1.85E-06	0	1.71E-07	1.79E-06	9.66E-07	1.10E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Streptococcus.s__Streptococcus_sanguinis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.68E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Streptococcus.s__Streptococcus_thermophilus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.10E-06	0	0	0	2.39E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Streptococcus.s__Streptococcus_vestibularis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.98E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Subdoligranulum.s__Subdoligranulum_sp_4_3_54A2FAA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.98E-06	0	8.37E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Treponema.s__Treponema_succinifaciens	0	0	0	0	0	0	0	6.28E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.45E-05	0	0	0	8.14E-06	6.80E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	1.16E-05	4.01E-05	7.74E-07	1.33E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.35E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Veillonella.s__Veillonella_atypica	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.27E-07	0	0	0	0	0	0	0	0	0	0	0	4.72E-07	0	0	0	0	0	0	0	0	0	7.74E-07	0	4.07E-06	0	0	0	0	0	2.49E-06	0	0	0	0	0	0	2.76E-07	0	2.32E-06	2.07E-06	9.11E-07	0	0	0	1.80E-06	9.74E-06
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Veillonella.s__Veillonella_dispar	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.13E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.30E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.83E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.06E-07	0	0	0	0	0	0
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Veillonella.s__Veillonella_parvula	0	0	0	0	0	1.09E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.68E-07	0	0	6.56E-07	0	0	0	0	0	0	0	0	0	0	1.01E-06	0	0	3.91E-07	0	0	0	0	0	0	0	0	0	0	0	0	1.36E-06	0	1.35E-07	0	0	2.54E-07	0	0	0	0	0	0	2.94E-07	0	1.27E-06	0	0	0	0	0	0	0	0	0	0	0	9.05E-07	0	0	0	0	0	7.67E-06	1.23E-06	0	0	0	0	0	8.81E-07	0	5.31E-06	3.46E-06	2.53E-05	2.16E-06	0	0	2.63E-05	1.57E-06
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Veillonella.s__Veillonella_ratti	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.21E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Yokenella.s__Yokenella_regensburgei	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.79E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7111: pyruvate fermentation to isobutanol (engineered)|unclassified	0.000106564	0.000296157	0.000351223	0.000264565	0.000377018	6.59E-05	9.84E-05	0.000162469	0.000172072	0.000229641	0.000143413	0.000218594	0.000237444	0.000400157	0.000318486	0.000130231	0.000258654	0.000527181	0.000412092	0.000293354	0.000329725	8.64E-06	4.39E-05	0.000177682	0.000378083	0.000168878	0.000300232	0.000324896	0.000135899	0	0.00013393	0	0.00018279	0.000126159	0.000192481	7.22E-05	0.000265733	0.000105863	5.38E-05	0.000109487	0.00013107	8.42E-05	7.10E-05	0.000111907	0.000171767	0.000231905	0.00032876	0.000154356	0.000131122	0.000346627	0.000270606	0.000223954	0.000249148	0.000179774	0.000210873	0.000173927	7.01E-05	0.000212809	0.000289572	4.00E-05	0.000123789	2.41E-05	0.00021246	0.00025184	0.000250646	0.000328036	0.000115287	0.000261061	0.000187405	0.000411099	5.20E-05	0.000187829	0.000208132	0.000379839	0.000253344	0.000212019	0.000226506	0.000171668	9.34E-05	0.000139821	1.83E-05	1.44E-05	7.81E-06	1.95E-05	0	2.47E-05	3.02E-05	1.90E-05	0	5.72E-07	1.31E-05	2.40E-05	4.18E-05	1.46E-05	4.20E-05	3.58E-06	3.54E-05	2.29E-05	3.79E-06	9.64E-06
"PWY-7115: C4 photosynthetic carbon assimilation cycle, NAD-ME type"	0	0	0	0	1.92E-05	5.14E-05	0	0	1.53E-05	1.10E-05	0	0	2.62E-06	0	0	0	0	0	0	0	0	5.00E-06	0	2.60E-06	1.74E-05	0	0	0	0	0	3.61E-06	0	1.33E-05	1.02E-05	0	1.24E-05	0	0	2.13E-05	0	0	1.94E-05	0	2.29E-06	3.58E-05	0	0	9.93E-06	0	6.03E-06	4.44E-06	3.32E-06	0	1.78E-05	9.71E-06	0	0	0	0	0	0	2.94E-06	2.86E-06	3.05E-05	1.51E-05	0	0	0	7.32E-06	0	0	0	5.93E-06	0	0	0	0	0	1.30E-06	0	6.42E-06	0	0	0	0	0	3.71E-05	4.88E-05	0	5.01E-06	1.63E-05	1.34E-05	0	0	0	0	0	2.50E-06	0	5.18E-06
"PWY-7115: C4 photosynthetic carbon assimilation cycle, NAD-ME type|unclassified"	0	0	0	0	0	1.14E-06	0	0	0	3.67E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.37E-06	0	0	0	0	0	0	0	3.68E-06	0	0	0	0	0	0	0	0	7.63E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.63E-06	0	0	0	2.15E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.97E-06	0	0	0	0	0	0	0	0	1.13E-06
"PWY-7117: C4 photosynthetic carbon assimilation cycle, PEPCK type"	0	0	0	0	1.99E-05	9.34E-05	0	0	1.27E-05	1.74E-05	0	0	1.91E-06	0	0	0	0	0	0	0	0	4.37E-06	0	1.43E-05	1.80E-05	0	4.44E-05	0	0	0	0	0	3.51E-05	0.000203375	1.49E-05	6.39E-05	0	0	8.33E-05	0.000114446	0	1.91E-05	0.00018246	0.000140355	8.78E-05	0	0	1.42E-05	1.59E-05	0	4.40E-07	8.60E-07	0	1.39E-05	4.26E-05	0	0	0	0	0	0	2.18E-06	2.49E-06	0.000128401	1.59E-05	0	0	0	5.33E-06	0	0	0	4.26E-06	0	0	0	0	0	3.26E-05	0	1.41E-06	2.99E-06	9.90E-05	3.01E-05	2.38E-06	6.36E-06	2.79E-05	4.08E-05	5.97E-05	3.53E-05	1.90E-05	1.48E-05	0	2.64E-05	0	4.67E-06	0	1.70E-06	0	4.06E-06
"PWY-7117: C4 photosynthetic carbon assimilation cycle, PEPCK type|g__Cronobacter.s__Cronobacter_malonaticus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.62E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PWY-7117: C4 photosynthetic carbon assimilation cycle, PEPCK type|g__Proteus.s__Proteus_penneri"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.73E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PWY-7117: C4 photosynthetic carbon assimilation cycle, PEPCK type|unclassified"	0	0	0	0	1.48E-05	1.60E-06	0	0	6.37E-06	1.53E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	1.28E-05	1.60E-05	0	3.52E-05	0	0	0	0	0	1.93E-05	0	1.21E-05	2.88E-05	0	0	3.02E-05	4.54E-05	0	1.45E-05	3.36E-05	2.24E-05	7.81E-06	0	0	7.55E-06	0	0	0	0	0	1.20E-05	2.97E-05	0	0	0	0	0	0	1.63E-06	0	0	1.34E-05	0	0	0	4.83E-06	0	0	0	0	0	0	0	0	0	1.89E-05	0	7.13E-07	0	0	5.43E-06	0	0	1.15E-05	9.65E-06	0	1.60E-06	1.00E-05	8.49E-06	0	3.23E-06	0	0	0	1.52E-06	0	2.51E-06
PWY-7184: pyrimidine deoxyribonucleotides de novo biosynthesis I	9.38E-05	0.000242052	0.00011546	8.26E-05	0.000121553	0.000104412	1.04E-05	8.58E-05	0.000155922	0.000188221	6.74E-05	9.06E-05	0.000133981	0.000112768	0.000223033	7.00E-05	5.58E-05	0.00013566	0.000183716	0.000211393	0.000217761	0.000155004	0.000119624	9.47E-05	0.000207362	5.06E-05	0.000242475	0.000105269	0.00014076	0	7.95E-05	0	6.47E-05	0.000147214	0.000123976	3.77E-05	0.000126074	6.50E-05	0.000114232	5.89E-05	3.37E-05	7.12E-05	1.12E-05	0.000110531	7.80E-05	4.75E-05	6.26E-05	0.000102147	0.000104752	9.65E-05	9.68E-05	0.000113079	0.000180892	0.000193434	9.28E-05	3.99E-05	0.000161413	7.53E-05	0.000100778	0.000121843	0.000104718	0.000110697	0.000111614	0.000121219	0.000113335	0.000174177	0.000169901	0.000173351	0.000133083	0.000210354	0	0.000108448	0.000120206	8.40E-05	6.50E-05	0.000126492	0.000187539	8.95E-05	7.99E-05	0.00011414	0.000187746	0.000171287	0.000196108	0.000151593	0.000291289	0.000164609	0.000159544	0.000108497	0.000162803	0.000142736	0.000196464	0.000211016	0.000206329	0.000148969	0.000154141	0.000135732	0.000162924	0.000181758	0.000240826	0.000217548
PWY-7184: pyrimidine deoxyribonucleotides de novo biosynthesis I|g__Burkholderiales_noname.s__Burkholderiales_bacterium_1_1_47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.65E-06	0	3.59E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7184: pyrimidine deoxyribonucleotides de novo biosynthesis I|g__Citrobacter.s__Citrobacter_freundii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.77E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.29E-06	5.79E-06	0	0	0	0	0	0	0	1.98E-06
PWY-7184: pyrimidine deoxyribonucleotides de novo biosynthesis I|g__Escherichia.s__Escherichia_coli	9.31E-06	1.97E-05	9.74E-06	0	3.77E-05	1.77E-05	0	0	1.90E-05	0	0	0	0	0	0	3.57E-06	0	0	0	0	1.92E-06	3.14E-05	0	0	0	0	0	0	0	0	5.42E-06	0	0	0	0	0	0	5.04E-06	2.78E-06	0	0	2.09E-06	0	0	5.42E-06	0	1.05E-05	0	0	1.28E-05	1.34E-05	0	1.56E-05	1.02E-05	0	0	5.45E-05	0	0	0	6.15E-05	1.23E-05	0	7.19E-06	0	0	1.56E-05	0	2.01E-06	0	0	1.60E-05	0	0	7.74E-06	0	1.70E-06	0	0	0	6.35E-05	5.98E-05	7.85E-05	5.84E-05	3.57E-06	1.58E-05	8.61E-05	2.59E-05	7.77E-05	7.78E-05	0.000103929	0.00013175	0.000134912	4.91E-05	1.90E-05	3.24E-05	9.73E-05	0.000116045	0.000176846	0.000168984
PWY-7184: pyrimidine deoxyribonucleotides de novo biosynthesis I|g__Haemophilus.s__Haemophilus_parainfluenzae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.98E-07	0	0	1.45E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.80E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.34E-06	0	2.38E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7184: pyrimidine deoxyribonucleotides de novo biosynthesis I|g__Klebsiella.s__Klebsiella_pneumoniae	0	0	0	0	0	1.29E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.84E-06	0	0	0	0	0	0	0	0	1.65E-06	0	0	0	0	0	0	1.01E-05	0	0	0	0	0	0	0	0	0	0	0	0	2.96E-06	0	2.53E-05	1.57E-05	0	0	0	0	0	0	0	0	0	0	0	1.37E-06	0	0	0	0	0	0	1.91E-05	0	0	0	0	0	0	0	1.73E-06	0	0	0	3.58E-06	1.93E-05	0	0	0	0	4.13E-06	4.52E-06	0	0	3.65E-06	2.15E-05	0	0	0	0
PWY-7184: pyrimidine deoxyribonucleotides de novo biosynthesis I|g__Lactobacillus.s__Lactobacillus_vaginalis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.54E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7184: pyrimidine deoxyribonucleotides de novo biosynthesis I|g__Morganella.s__Morganella_morganii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.02E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7184: pyrimidine deoxyribonucleotides de novo biosynthesis I|g__Parasutterella.s__Parasutterella_excrementihominis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.77E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7184: pyrimidine deoxyribonucleotides de novo biosynthesis I|g__Plesiomonas.s__Plesiomonas_shigelloides	0	0	0	0	0	1.20E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7184: pyrimidine deoxyribonucleotides de novo biosynthesis I|g__Proteus.s__Proteus_penneri	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.53E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7184: pyrimidine deoxyribonucleotides de novo biosynthesis I|g__Sutterella.s__Sutterella_wadsworthensis	3.76E-05	0	0	0	9.59E-06	0	0	0	1.43E-05	0	0	0	0	0	0	7.19E-06	0	0	0	0	0	0	0	0	0	0	4.10E-05	0	0	0	0	0	0	0	0	0	0	0	2.41E-06	0	0	3.14E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.84E-06	0	0	0	0	0	0	0	0	0	0	0	4.37E-06	0	1.16E-05	1.22E-05	0	1.75E-05	0	0	1.84E-05	9.93E-06	0	0	4.23E-06	2.92E-06	1.05E-05	1.65E-05	0	0	7.20E-06	8.44E-06	9.30E-06	1.43E-05
